scale_init,scale_hr,scale_EmaxRV,scale_EoffsetRV,scale_EmaxLV,scale_EoffsetLV,scale_Cao,scale_SVR,scale_PVR,scale_systemicC,scale_Raov
1.10799098675,0.9942934859999999,5.0431647389,5.46813129505,2.4073679859999997,8.62479771125,3.2518123676499995,0.88227276145,2.48945277175,0.9464379584499999,1.2661128083999997
1.3451857248499999,0.9287528219999999,5.0364108773,5.41962389605,2.1457481428,9.06924763625,2.5831462625499997,0.9726323771500001,2.1279205937500003,1.01334598435,1.6120773803999997
1.3448037687499999,1.0448534267999998,5.3183845991,5.718752856549999,2.6638436187999996,10.85889933425,2.6266992272499996,1.02154262785,2.5732224227500002,0.9375779915499999,1.5750569675999997
1.24129366565,1.0039685364,5.3504654417,6.113279701749999,2.1839622772,11.060383300249999,3.2202151187499997,1.00938414745,2.2910509667500003,1.1434958429499997,1.4886760043999998
1.34060225165,0.9374915771999999,5.5902275285,4.9765896518499995,2.7902442171999997,9.398140580749999,3.0989500013499995,0.86928529375,2.15070006025,1.0695609467499998,1.4168387747999998
1.3348729101499999,1.1419160292,5.5952929247,5.6071858388499995,2.4984939988,11.341868252749999,2.6352390242499997,0.9485917454499999,2.2983991817500002,0.9424662491499999,1.3225248659999997
1.4540432133499999,1.1656355075999998,5.1833073671,6.09225982885,2.1442783683999997,9.125544626749999,2.4336998150499998,0.91957718995,2.66287064575,1.02037285465,1.6076701883999998
1.1007338208500002,1.034866278,5.8840205081,4.92323151295,2.3221210707999997,9.65888453675,3.1954497074499995,0.84386301655,2.50708848775,1.04848033585,1.3516123331999998
1.23938388515,1.0245670308,6.1710596261,5.21750973355,2.6160759507999995,10.032222473749998,3.2407106315499994,0.93311731585,2.73561797425,1.0347321113499999,1.5032197379999999
1.20118827515,0.906905934,5.3454000455,4.77447548935,2.4882055779999996,11.087050295749998,2.8786232387499995,0.91073465875,2.71357332925,0.9690461498499999,1.6830331715999998
1.19087546045,1.1637629172,6.3213330466999995,5.691265330449999,2.1957204723999997,11.14631028575,2.56606666855,1.03397743735,2.44977241075,0.8883898994499999,1.5843120707999998
1.35282484685,1.1497184891999999,5.7185508989,5.27248478575,2.1200270908,11.066309299249998,3.0263617268499994,0.85298187685,2.46446884075,0.9934874378499998,1.5503766924
1.16413853345,1.1740621644,6.3415946315,4.98790804495,2.2581858844,9.72110752625,2.9033886500499997,0.94693377085,2.14188220225,0.8948057375499999,1.4816244972
1.15306180655,1.1834251164,6.2250905189,5.521489433949999,2.7307183539999995,11.048531302249998,2.87520731995,1.05359680345,2.20066792225,1.0264831766499998,1.6125180996
1.41470173505,1.0651398228,5.3470885109,5.17546998775,2.271413854,11.350757251249998,3.0869942855499994,0.78638656375,2.59600188925,0.91160912305,1.4542999067999998
1.3894926324499999,1.0629551339999999,6.292629134899999,5.683180763949999,2.5220103891999996,8.46183273875,3.03063162535,0.79605808225,2.51590634575,1.15999371235,1.5204077867999999
1.2225778167499999,1.1197570427999999,4.8439258217,6.001712684049999,2.804207074,11.181866279749999,2.7949332281499997,0.84745529485,2.49827062975,1.05947891545,1.2802158227999998
1.27414189025,1.0454776235999999,5.4973619315,5.5748475728499995,2.7329230155999995,10.24259543825,2.4857925767499998,1.04889920875,2.32117864825,0.94032763645,1.4014136028
1.42768824245,1.1213175348,5.6358160943,5.08815666955,2.1104735571999997,8.68109470175,2.5233676835499996,0.92759073385,2.66507511025,1.0063191140499999,1.664082246
1.2695584170499998,0.9730707947999999,5.7168624335,5.38566871675,2.433089038,9.709255528249999,2.66342035435,1.04226731035,2.79660815875,0.9103870586499999,1.3203212699999998
1.24243953395,0.9852426323999999,6.1474211105,4.73081883025,2.40369355,10.070741467249999,2.7539422025499998,0.93781491055,2.0853009467500003,1.1535778742499998,1.4049393564
1.4055347886499998,1.1824888212,5.5969813901,5.67186237085,2.2670045308,10.39963441175,2.6890397453499997,0.88862833075,2.49018759325,1.02251146735,1.6521828276
1.08965709395,0.9378036755999999,5.9448052625,6.163404014049999,2.1303155116,9.158137621249999,2.66000443555,0.86099542075,2.49312687925,1.0716995594499998,1.2810972611999998
1.12938052835,0.9512239067999999,5.4264463847,4.97335582525,2.6991182043999995,9.741848522749999,2.5746064655499996,0.85215288955,2.65552243075,1.1028622016499998,1.2502469172
1.4364732327499998,0.9009760643999999,5.7827125840999996,5.904697886049999,2.6417970027999997,9.679625533249999,2.75906608075,1.02375326065,2.31162596875,1.0833091712499998,1.6733373491999999
1.09233078665,1.0064653235999999,5.4737234159,6.114896615049999,2.381646934,11.116680290749999,2.66939821225,0.97539566815,2.52251973925,1.1383020692499999,1.2806565419999998
1.4475499596499999,0.9530964971999999,5.7962203073,6.13268266135,2.1788180668,10.414449409249999,3.1339631690499994,0.79495276585,2.42478847975,1.11783249055,1.6856774868
1.32226835885,0.9964781747999999,5.9633783819,6.05992156285,2.5198057275999997,10.39370841275,2.81030486275,0.84800795305,2.3424884717500003,1.1465510039499998,1.4706065171999998
1.09271274275,0.9655804332,4.9283490917,4.86178880755,2.7873046683999996,8.86480067075,3.2509583879499995,0.97650098455,2.09558844775,1.1254703930499999,1.2700792812
1.21341087035,1.1019674339999999,4.8337950293,4.88119176715,2.2082135548,10.106297461249998,2.7360086288499996,0.9715270607500001,2.16613131175,1.1575495835499998,1.4212459668
1.40400696425,0.9552811859999999,6.014032343899999,4.99599261145,2.4308843764,9.52258655975,2.6967255626499997,0.8960892164500001,2.69887689925,0.9317731856499999,1.4736915515999998
1.37612416895,1.0317452939999998,4.9401683495,6.110045875149999,2.1582412252,8.99220964925,2.86239762445,0.92206415185,2.16466166875,0.98523850315,1.5521395692
1.33907442725,0.9939813875999999,4.7966487905,5.794747781649999,2.1178224292,11.007049309249998,2.55240299335,0.78445226005,2.1874411352500003,1.0307604020499999,1.3229655851999997
1.16375657735,0.9140841971999999,4.9773145883000005,5.40992241625,2.2684743052,9.448511572249998,2.97512294485,0.85049491495,2.1521697032500002,0.9446048618499999,1.3908363419999998
1.3146292368499999,0.9265681332,5.3538423725,6.066389216049999,2.374298062,10.761120350749998,3.2142372608499996,0.92012984815,2.67021886075,0.9830998904499999,1.3948028147999998
1.4127919545499998,1.1063368115999999,6.4243294361,5.974225157949999,2.0869571668,8.918134661749999,2.7274688318499996,0.9508023782499999,2.18523667075,1.0414534655499998,1.2978445907999998
1.09424056715,0.9796248611999999,5.5345081703,5.27733552565,2.1530970147999997,10.473709399249998,2.8026190454499997,0.81816441025,2.72239118725,0.9965425988499998,1.2762493499999998
1.39407610565,1.0826173332,5.6932239179,5.84163826735,2.5661036212,10.36407841775,2.44223961205,1.03839870295,2.49533134375,0.92474631535,1.3886327459999999
1.20920935325,1.0966617612,6.3466600277,4.68716217115,2.6726622651999996,10.343337421249998,2.77102179655,1.01684503315,2.45859026875,0.9412441847499999,1.593567174
1.45136952065,1.1572088508,6.265613688499999,5.21589282025,2.4536658796,9.59369854775,2.7394245476499997,0.96765845335,2.1705402407500003,0.90030502735,1.3692411011999999
1.44220257425,1.1316167819999998,6.3990024551,4.69686365095,2.3860562572,9.054432638749999,2.82567649735,0.94472313805,2.3255875772500003,0.86914238515,1.3930399379999998
1.22639737775,1.1818646244,4.9418568149,5.29673848525,2.1310503988,8.70183569825,2.66512831375,0.97290870625,2.33660989975,0.88136302915,1.4124315827999998
1.4437303986499999,1.1000948436,6.0748170983,4.63218711895,2.2699440795999997,9.12258162725,3.1604365397499996,0.95605263115,2.80469119525,0.95254828045,1.5772605635999999
1.20691761665,1.1328651755999999,5.3926770767,4.87310720065,2.7241043691999995,10.43222740625,2.7906633296499996,0.91405060795,2.60775903325,0.89358367315,1.4895574427999998
1.2833088366499998,0.9275044283999999,5.5446389627,6.00332959735,2.8086163972,8.64257570825,2.6822079077499996,0.87177225565,2.55558670675,0.93299525005,1.5534617267999997
1.09080296225,1.0916681868,5.7624509992999995,5.933802325449999,2.5940293348,10.221854441749999,2.4251600180499997,0.80268998065,2.39025186925,1.0991960084499999,1.6517421084
1.09806012815,0.8953582931999999,5.9498706587,5.12049493555,2.6594342955999997,10.604081377249999,2.7855394514499996,0.88006212865,2.1881759567500003,0.9504096677499999,1.6358762171999999
1.28903817815,0.9518481035999999,5.0516070659,5.56837991965,2.3610700924,10.177409449249998,2.5259296226499997,0.98865946495,2.38363847575,1.0881974288499998,1.2678756852
1.09462252325,0.9933571908,6.471606467299999,5.58131522605,2.414716858,10.292966429749999,2.51482788655,0.87481187575,2.73267868825,1.00845772675,1.3480865796
1.37650612505,1.1653234092,5.3825462843,4.97173891195,2.7733418116,9.934443490249999,3.0895562246499995,0.83198086525,2.21022060175,1.1294421023499999,1.5199670675999997
1.1412211674500001,0.9206382635999999,5.0870648393,4.90706237995,2.172204082,10.79371334525,2.7308847506499996,1.03591174105,2.22344738875,1.0167066614499998,1.2925559603999999
1.21302891425,1.1803041323999999,5.1073264241,4.82459980165,2.3603352051999997,9.415918577749999,2.98707866065,0.78334694365,2.31015632575,1.0802540102499998,1.3286949348
1.14771442115,1.1444128163999998,5.027968550300001,5.60880275215,2.44043791,10.54482138725,2.46444308425,0.9380912396500001,2.6680143962500003,0.8923616087499999,1.5988558043999999
1.18438220675,1.1918517731999998,5.9245436777,5.50532030095,2.7564394059999997,10.903344326749998,2.7325927100499996,0.91930086085,2.56366974325,0.90336018835,1.4384340155999997
1.34594963705,1.111330386,6.1811904185,5.24176343305,2.3287350555999997,11.113717291249998,3.2705999210499996,0.97898794645,2.81571351775,0.9693516659499999,1.5851935091999998
1.12708879175,0.9028486547999999,6.0410477902999995,6.08902600225,2.4066330988,9.294435598249999,3.0630828539499997,0.95384199835,2.1962589932500003,1.1410517141499998,1.6407241283999998
1.3826174226499999,1.1044642212,5.3150076683,4.87634102725,2.7263090307999995,8.83517067575,3.1399410269499994,0.97760630095,2.65258314475,1.14044068195,1.4388747347999997
1.22868911435,1.0382993604,5.8553165963,5.25631565275,2.3353490403999997,11.054457301249998,3.1723922555499993,0.80186099335,2.70475547125,1.11905455495,1.5662425835999998
1.39369414955,0.9846184356,6.1372903181,4.61925181255,2.1273759628,9.078136634749999,2.9307160004499995,0.90686605135,2.17200988375,0.9210801221499999,1.5591910763999999
1.39751371055,0.8934857028,5.8586935271,5.928951585549999,2.282437162,10.46482040075,3.1134676562499997,1.04585958865,2.08750541125,0.9430772813499999,1.6041444347999998
1.29591338795,0.9427972499999999,4.8776951297,5.0655198833499995,2.4793869315999997,10.521117391249998,2.80945088305,0.98727781945,2.4960661652500002,1.03289901475,1.2572984243999998
1.3852911153499998,0.9952297811999999,4.9638068651000005,5.14151480845,2.1516272404,9.774441517249999,2.5771684046499996,1.00330490725,2.1712750622500003,1.03014936985,1.2863858915999997
1.36313766155,0.9384278723999999,6.2048289341,5.953205285049999,2.4896753524,10.959641317249998,2.9973264170499996,0.83999440915,2.79734298025,0.8972498663499999,1.3216434275999998
1.41699347165,0.9003518676,5.8992166967,5.93056849885,2.370623626,8.70776169725,3.0946801028499995,1.0154633876499999,2.65478760925,0.9106925747499999,1.3057775364
1.45862668655,1.1890428875999999,5.6695854023,5.658927064449999,2.5014335475999996,8.63368670975,3.1706842961499992,0.9405782015499999,2.43360633775,1.1101945880499997,1.5622761107999998
1.25122452425,1.0457897219999999,4.9435452803,5.746240382649999,2.7108763995999996,9.655921537249998,2.7915173093499996,0.95246035285,2.67095368225,0.9265794119499999,1.4587070987999997
1.30508033435,1.0838657267999998,5.019526223300001,5.26278330595,2.2647998692,9.318139594249999,3.0955340825499995,1.01629237495,2.33807954275,0.9171084128499999,1.4155166171999998
1.34556768095,1.1010311388,4.8861374567,5.49561882115,2.3970795652,9.759626519749999,2.4302838962499997,0.8195460557500001,2.75178404725,0.9846274709499999,1.4291789123999998
1.4570988621499998,1.190915478,4.8253527023,5.755941862449999,2.3294699428,9.495919564249999,2.5899781001499997,0.9704217443500001,2.50267955875,1.0032639530499998,1.6592343347999998
1.26879450485,1.1665718028,5.3994309383,4.91676385975,2.6785413628,10.900381327249999,2.4849385970499998,0.9206825063499999,2.8127742317499997,0.86669825635,1.3397129147999998
1.45480712555,0.9044091468,6.4699180019,5.91601627915,2.6373876795999998,10.44704240375,3.0186759095499998,0.95024972005,2.19919827925,1.0396203689499999,1.5063047723999998
1.34213007605,0.9356189867999999,6.3871831973,4.93940064595,2.5477314412,11.027790305749999,2.51909778505,1.04834655055,2.36085900925,0.9620192795499999,1.3657153476
1.38452720315,0.9337463963999999,6.4327717631,5.00407717795,2.5256848252,10.05888946925,3.2475424691499994,1.04751756325,2.77750279975,1.0289273054499999,1.3864291499999999
1.42119498875,1.1372345531999999,5.5260658433,5.16576850795,2.135459722,10.272225433249998,3.2185071593499996,0.92316946825,2.3762902607500003,0.8841126740499999,1.6019408387999998
1.40362500815,1.0885472028,5.9312975393,4.96365434545,2.7792209091999998,9.961110485749998,2.9964724373499996,1.01270009665,2.56807867225,1.1175269744499998,1.3952435339999998
1.4059167447499998,0.9584021699999999,5.4720349505,5.88206109985,2.6381225668,9.949258487749999,2.9161983455499993,0.92786706295,2.57248760125,1.00295843695,1.3313392499999999
1.19775067025,1.1828009196,5.6138660441,4.59823193965,2.4463170076,8.64553870775,2.7983491469499997,0.91018200055,2.54676884875,1.0295383376499998,1.2691978428
1.29171187085,1.186234002,5.4044963345,6.01949873035,2.6998530915999996,9.863331502249999,2.6736681107499995,0.85574516785,2.41597062175,1.0215949190499998,1.3921584995999998
1.24778691935,1.151903178,5.998836155299999,5.27410169905,2.6550249723999997,8.98924664975,2.96999906665,1.01877933685,2.4799000922500003,1.0411479494499998,1.2621463355999998
1.15077006995,1.0354904748,5.2575998447000005,5.23206195325,2.352251446,10.506302393749998,3.2646220631499996,0.85712681335,2.1778884557500002,1.1679371309499997,1.553902446
1.13167226495,1.1662597043999998,5.985328432099999,5.836787527449999,2.7057321892,9.61740254375,2.81713670035,0.81899339755,2.37922954675,0.9907377929499999,1.4899981619999998
1.28139905615,1.116011862,6.2217135881,5.37758415025,2.7145508356,10.41148640975,2.65317259795,0.83446782715,2.1022018412500003,0.9439938296499999,1.668489438
1.32265031495,0.9340584947999999,6.3010714618999994,4.60955033275,2.6983833172,9.04850663975,2.50116421135,1.05746541085,2.5658742077500003,0.9030546722499999,1.3026925019999998
1.31883075395,1.0167645708,4.8506796833,5.31775835815,2.7968582019999997,9.07221063575,2.9563353914499997,0.80572960075,2.62686439225,0.92138563825,1.3546973675999998
1.38376329095,0.9836821403999999,5.6104891133,4.64188859875,2.2001297956,11.353720250749998,2.51824380535,0.85270554775,2.80616083825,1.0542851417499999,1.3833441156
1.3554985395499999,1.0492228043999998,6.4665410711,4.88604250705,2.3375537019999997,9.55517955425,3.163852458549999,0.87591719215,2.1191027357500003,1.0142625326499999,1.6310283059999997
1.08469166465,1.0248791292,5.2812383603,5.762409515649999,2.7042624147999996,9.487030565749999,3.1151756156499997,1.00275224905,2.0838313037500003,1.11202768465,1.3472051412
1.1786528652500001,1.1743742627999998,5.8249242191,4.64673933865,2.7549696316,8.44405474175,2.67110617165,0.91709022805,2.62759921375,1.1221097159499998,1.2916745219999999
1.20348001175,0.9986628635999999,5.4585272273,5.3565642773499995,2.6248945972,10.91519632475,2.44821746995,0.96323718775,2.21683399525,0.89450022145,1.3789369235999998
1.23021693875,1.1902912812,5.1934381595,4.99760952475,2.5374430203999996,11.229274271749999,2.75992006045,0.98036959195,2.16392684725,0.88319612575,1.6737780683999999
1.15764527975,0.9615231539999999,4.9452337457,5.33069366455,2.7365974516,10.18629844775,3.0980960216499995,1.00551554005,2.32852686325,1.0943077508499999,1.4071429523999999
1.3688670030499999,0.9708861059999999,5.4500849003,4.99114187155,2.8122908331999996,10.076667466249999,2.7812695529499996,0.79025517115,2.30280811075,1.07597678485,1.2965224331999998
1.4196671643499998,1.1874823956,6.235221311299999,5.73653890285,2.10973867,10.518154391749999,2.71892903485,0.90631339315,2.48357419975,1.04481414265,1.5904821395999997
1.36924895915,1.047350214,6.1001440793,5.58778287925,2.499228886,11.28260826275,2.54984105425,0.93449896135,2.30648221825,0.9837109226499999,1.5873971051999998
1.13663769425,1.1584572443999999,6.2082058649,4.59176428645,2.7711371499999995,9.581846549749999,2.8897249748499996,0.92095883545,2.19185006425,0.9754619879499999,1.3123883243999999
1.38032568605,0.9509118083999999,6.282498342499999,6.055070822949999,2.4771822699999997,10.805565343249999,2.8000571063499997,0.98202756655,2.10367148425,1.1297476184499997,1.2550948283999999
1.19011154825,1.1924759699999998,5.1630457823,5.731688162949999,2.2273206219999997,11.012975308249999,2.75735812135,0.80766390445,2.17421434825,1.0775043653499998,1.4675214827999998
1.25313430475,1.0002233556,6.1575519029,5.28865391875,2.8152303819999998,9.38628858275,2.7846854717499996,0.79218947485,2.40641794225,1.0903360415499999,1.6164845723999999
1.29514947575,1.0114588979999999,5.5378851011,5.68156385065,2.2023344572,10.64260037075,2.54386319635,1.04862287965,2.55852599275,0.9577420541499999,1.6252989563999998
1.16834005055,1.0929165803999998,5.8299896153,5.72522050975,2.8020024124,10.44407940425,2.9443796756499996,1.05055718335,2.5217849177500002,1.11599939395,1.3053368171999997
1.3787978616499998,1.0345541796,5.1005725625,5.998478857449999,2.7454160979999997,10.21000244375,2.9298620207499995,0.78749188015,2.42993223025,0.96232479565,1.2656720891999997
1.18743785555,1.0358025731999998,6.1339133873,5.03964927055,2.6770715883999996,9.89888749625,3.0425873411499995,0.81042719545,2.25063578425,1.15113374545,1.4961682308
1.37001287135,1.0523437884,6.1946981417,5.55544461325,2.2677394179999997,11.01001230875,3.1587285803499996,1.00662085645,2.10808041325,1.12272074815,1.5777012827999997
1.3619917932499999,1.1687564916,5.0482301351,5.2918877453499995,2.4176564068,10.998160310749999,2.8880170154499996,0.8817201032499999,2.37408579625,0.9580475702499999,1.3256099004
1.20462588005,0.9415488564,5.4011194037,5.988777377649999,2.4352936996,10.54778438675,3.1126136765499997,1.03978034845,2.74149654625,1.03992588505,1.5931264548
1.20157023125,0.97400709,5.7067316411,4.9038285533499995,2.6807460244,11.252978267749999,2.60193381595,0.89000997625,2.12277684325,1.0454251748499999,1.3066589748
1.21875825575,1.0286243099999999,5.8873974389,5.43579302905,2.6917693324,9.91666549325,3.1228614329499997,1.02845085535,2.21536435225,1.1273034896499998,1.5574281996
1.19889653855,1.1634508188,5.8722012503,5.76079260235,2.6660482803999996,10.672230365749998,2.5857082016499997,0.96185554225,2.2307956037500003,0.9494931194499999,1.5129155603999997
1.0972962159500002,1.178431542,4.8000257213,5.524723260549999,2.1067991212,9.16406362025,3.2654760428499996,0.80047934785,2.5210500962499998,0.91802496115,1.2705200004
1.09844208425,0.9452940371999999,6.0663747713,5.723603596449999,2.5447918923999997,10.079630465749998,2.48835451585,0.81871706845,2.2991340032500003,1.1544944225499998,1.3172362355999998
1.22716128995,1.1284957979999999,5.4078732653,5.26440021925,2.278762726,8.88257866775,2.86410558385,1.01712136225,2.55411706375,0.9742399235499999,1.4631142907999999
1.10684511845,0.9505997099999999,5.7540086722999995,4.62248563915,2.6351830179999998,9.623328542749999,2.9332779395499995,0.9251037719499999,2.50414920175,1.0579513349499998,1.6147216956
1.20233414345,0.9602747603999999,6.0866363561,6.139150314549999,2.4095726475999997,10.396671412249999,2.50714206925,1.03950401935,2.62025099875,0.8966388341499999,1.3591045595999998
1.41088217405,1.0991585484,5.2778614295,6.01141416385,2.6792762499999996,10.112223460249998,3.1578746006499996,0.81263782825,2.44168937425,1.1282200379499998,1.6486570739999997
1.41431977895,0.9097148195999999,5.8451858039,5.626588798449999,2.150157466,10.541858387749999,2.8572737462499997,0.92593275925,2.81056976725,1.0423700138499998,1.6257396755999998
1.32646987595,1.0105226027999998,5.7117970373,4.65967464505,2.6028479811999996,10.772972348749999,2.70782729875,0.87370655935,2.45638580425,1.1187490388499999,1.4313825083999998
